,X0,X1,X2,X0_pred,X1_pred,X2_pred
243,8.150555243706973,7.721138149056082,-1.6436744661034859,8.715507,7.4602647,-3.511044
244,7.849418161834427,10.32653008835898,-5.195710672295377,8.793878,7.9577246,-4.1330466
255,5.969857444329441,7.3192581518694,-1.3675220169505444,8.634761,8.114112,-3.134699
261,10.550839210834997,7.977493908542849,-1.368476344119786,8.697127,7.6962147,-2.6044414
272,9.718256815425969,8.243073851261908,-2.1751957233124464,8.830841,7.6844616,-2.4225857
277,9.397676970482724,8.074344689383864,-2.476743137153448,9.342482,7.959679,-2.943824
283,5.7117065316684155,7.8787717238887405,-2.8284551634372233,7.5415344,8.421873,-3.2465587
286,8.928034012740069,7.242598234628058,-0.9975461694581409,7.8049593,7.085336,-2.8361604
287,8.210086760793265,6.99600288313318,-3.508967247881631,8.23717,7.5440946,-3.3114526
290,10.56578306143531,8.431907906696797,-5.7665990686918605,8.628415,8.248079,-4.0540867
293,6.800517837403043,9.07217501332979,-3.609868636764844,8.58615,8.489908,-3.026204
294,7.901897066801052,9.526086685805868,-6.301600212210957,7.731756,7.9417267,-4.005471
300,9.982766992538696,8.877082206455132,-3.954960512886075,8.113087,8.126209,-2.8120694
302,6.285343331885821,9.584150487641184,-5.404873687517345,7.7205973,8.354601,-3.952864
303,9.700698079193039,9.336488490620475,-5.93431972214778,7.220687,8.733057,-4.9079094
305,9.827528842213619,9.451412057784607,-4.326603532869759,9.38717,8.034844,-3.7653112
306,9.27560945863065,7.359330530482175,-3.2321398154178365,9.571932,7.3368692,-3.3946657
308,9.089096267445544,9.486886996088755,-2.7016559621088274,8.62087,7.9617743,-2.83241
309,8.509198723248556,6.542802717620117,-4.505599642256046,9.3631935,7.88532,-3.6465561
316,10.77380532583263,8.985000334801631,-4.699514842369205,9.733936,7.4298735,-2.997982
317,7.130043579209106,5.188979871977581,-1.3112697420789532,9.1069145,7.0181656,-2.6272185
319,8.807042433525188,7.870744310678049,-3.5663194096453297,9.548929,8.036095,-3.7767508
329,8.995373144336437,9.327237309435777,-3.517259228192571,8.152053,7.899933,-3.778896
332,7.14867470953343,5.477598875275156,-5.82282092903253,7.4691496,6.9956117,-3.7747166
335,8.062971794786051,5.207764148171053,-4.461772144988654,7.9741316,6.563149,-3.0685437
341,8.540570171061654,6.982495594202439,-3.2474861229041494,8.099145,6.0699544,-3.621032
347,11.074792830759572,5.949320836453345,-1.5923578535970953,9.44335,6.586918,-3.9131868
353,10.626333686835316,5.106992771299086,-1.2030841723787828,8.982582,5.892138,-2.956748
358,9.348763140239503,7.154253793662758,-2.9618224599919705,9.288807,6.5918646,-3.7622542
363,8.738968529465245,5.037630671976811,-3.194530979954231,8.541603,5.9773,-3.201984
365,8.601938584588602,6.81040060684118,-4.571297396501487,8.75801,7.1767864,-4.7281227
366,7.5918992797615354,6.109430259273215,-5.112905861377925,7.8137674,6.7308574,-4.4937873
369,9.19920635738989,5.552593852685276,-2.824381263143493,7.246386,6.3834925,-4.20102
377,6.179776507976263,7.212303296282797,-3.833276581429221,7.162798,6.706143,-4.546513
389,9.030334497126454,8.50595277055606,-2.4052337175243195,9.163795,7.434096,-1.8728164
399,11.208345222682752,8.757562569905312,-0.7536463227060267,9.175322,7.417048,-1.8474034
401,8.44155179489066,7.504383834989214,-1.0862638909139632,9.275745,7.1026015,-1.4142812
412,10.934313772166748,7.567934747463618,-4.0233580061971095,9.739353,7.847312,-3.4259295
414,8.80313845106649,6.85802079933099,-1.838915663087774,9.458498,7.2028522,-2.6881986
418,9.601155080023743,8.740984078350397,-3.7615208850641086,9.035934,8.197696,-4.024854
419,7.958569290802008,8.773564176574087,-4.9633879929860365,9.26954,8.078217,-3.8463006
423,8.751429113125772,8.290825420641095,-2.9000002533445417,9.777723,6.9926744,-2.3252883
430,11.501780854404771,7.943964847680602,-6.788511983595308,10.27411,7.830553,-4.4274035
435,10.69145982059893,9.021479641959685,-5.350627004988134,10.5075,7.6206064,-5.200158
437,9.575938468516458,6.588629774811132,-0.3350766470465064,9.0824175,6.0199695,-1.3001295
442,9.061244283148358,7.903033868437255,-6.103933025389503,9.466117,7.685751,-5.088136
444,8.232420410409961,6.983152001543914,-3.0000943443809045,9.99817,7.269747,-2.6594677
445,10.318583491085231,10.648839792802544,-3.143034994519369,10.760116,8.842831,-4.5172524
448,9.407737786128923,8.746946309959933,-5.280745839652926,9.940661,7.5052943,-4.705278
450,7.9273138628955975,8.606217758439842,-4.14094248967181,9.298436,7.886435,-5.393197
457,9.042313562810513,7.290292964755848,-7.125542907343915,8.786533,7.7694783,-5.4099736
468,8.650424995134006,7.624173624588778,-5.547513799821488,9.320118,7.533336,-3.091166
469,11.44469726844882,6.011509765226895,-1.8467802480773683,10.827203,8.20856,-1.8984957
475,10.622777805641675,6.151157556090399,-2.048828104832216,10.059318,6.237474,-1.663826
487,9.470892365730142,7.904829819808495,-2.872629674837797,10.06609,8.09368,-2.1751184
491,10.057556472043343,7.354378820492304,-0.9149617290999328,10.146937,7.067939,-1.6504028
499,7.733852351032494,8.400705279718812,-2.6036003359039217,9.777213,8.559604,-1.7116191
503,9.341333961194461,8.916285937147393,-2.485077454301833,8.450327,9.076093,-2.705672
506,10.543360927374259,10.906199866478625,-2.2499050890859644,8.967018,9.3214855,-2.838223
507,8.439449356193482,8.302163339782465,-0.9174645888110036,8.500114,8.90516,-2.4363797
508,9.897932809855652,8.871191621025831,-4.0080848823666075,8.756199,9.116058,-2.627077
519,9.332001282742468,11.259446035446613,-3.899678501366642,9.062582,9.679662,-3.184434
521,9.174879564124605,8.152894169646872,-3.4693494607499558,8.334607,8.746063,-3.0684066
527,6.668707120168559,11.875859855727503,-3.9437288223792297,9.41749,8.942287,-3.1927679
528,9.28226944969494,9.241328452563758,-1.3246329077532775,8.634169,8.07025,-2.3276262
531,8.91890961765776,10.042039797822225,-2.3639898689361347,8.554825,8.730673,-3.187652
532,7.404109578337119,7.699483340139493,-1.758357017606664,9.371306,8.245939,-2.2172146
537,8.62199184556335,7.082224994296469,-3.182266605768679,8.83798,7.336693,-4.0680213
538,7.764557257775556,8.12055028849521,-7.066437153057432,8.976682,8.287277,-4.7487726
543,9.490269888138574,6.409365724114249,-3.140327050236051,9.060241,7.2375407,-3.874362
546,9.668628439725644,5.206454537555555,-4.212533199947758,8.28179,5.5668745,-4.1993227
550,8.961269607641928,6.9755273680963645,-3.6664471332995316,8.16764,7.8558927,-4.960797
555,6.816768899173654,8.345833062106339,-4.671089261149707,7.4939127,7.3438025,-4.5130014
560,10.001121992108986,8.332159463634426,-4.754701888667398,8.833068,7.304637,-3.9814658
565,8.889385177687469,9.929606102379065,-4.332402838357867,7.956815,8.188399,-4.6721425
567,7.077214957177808,7.684220756348815,-4.175129962117964,6.9319296,7.7027392,-4.8314357
570,7.908931714724717,6.458134775167239,-4.330080851834677,7.302162,8.078565,-5.064776
572,8.016390845095806,8.565804141943186,-5.007613633925397,8.197312,7.6434674,-4.6427884
573,8.377108519490012,8.200038292316423,-7.058557627551184,8.095203,8.377213,-5.53202
575,8.854782080385235,7.849832635022675,-4.358802585771763,8.167739,8.37101,-5.5177402
576,7.35166641448582,6.321635065669574,-3.440066235280756,8.0356,7.6142735,-4.6547
582,6.489896666793411,9.736850743801636,-5.120729849921366,7.1437807,7.7721906,-4.5920205
589,8.252893058395546,7.7388029043494555,-4.785695310598662,8.465284,8.196239,-4.517733
591,9.508305226408606,7.572190506870114,-6.0882657905271715,8.352173,8.25649,-4.5472484
594,7.346749467105354,4.674361110740646,-7.768802398188529,7.6961913,6.865637,-4.2822194
597,8.960491878630258,8.54818962518206,-6.375175423653525,8.163988,8.838217,-4.7406807
599,8.922348267924908,7.654640826113557,-6.314897350368384,8.186682,8.818874,-4.6453753
609,7.141920137052818,8.646942873418308,0.5681906024069253,8.768644,7.49251,-2.5532744
613,8.973060996962698,6.3723596444265285,-2.5390653237940337,8.500274,8.512187,-3.9018626
643,7.9768619836273515,6.10706899861384,-5.466179099075712,7.733797,6.6466618,-5.6441064
654,7.544263650984814,6.5948597170518894,-3.2004419774639983,7.1340795,6.7893515,-2.7129192
657,9.148947530158722,3.5259349924728616,2.828794052448531,6.3480268,4.1918416,0.48174942
658,5.3393147200357065,6.975398614047614,-3.2294309003267134,6.293202,7.1598353,-3.290384
660,5.846432677454721,4.898594372897537,-0.8033716873436099,6.22218,5.50033,-2.3378255
661,4.651580254395552,3.1629364955353814,1.197811238238565,4.3388934,3.4266121,0.75565934
664,3.7580617262352276,9.361204928294232,-1.8940922745837294,5.7394776,6.638849,-2.7724845
669,6.239952315352996,8.772621719982306,-2.1525947350575825,6.8654776,7.6204634,-2.5369196
672,7.229391263484887,4.802018321160048,-0.6267311642540396,7.120639,6.1374593,-1.2773203
674,6.264147974135236,8.827165570524551,-2.3289148821202295,7.8235474,8.192309,-3.683434
675,6.750850776808158,7.726865478337744,-1.3977283759139048,7.4167614,6.47785,-1.6306514
677,6.112292516098278,8.349482912205241,-0.5878833713085458,7.3974123,7.740711,-3.0904555
679,9.040280887936389,7.241942868714729,-2.7761800751053647,7.179467,7.096666,-2.4725904
682,8.039718321533078,6.472712166115165,-1.038062244981339,8.083247,7.279489,-2.3648634
683,9.268534386208543,7.749871360548863,-3.0091652628814787,8.243743,7.490552,-2.6535492
685,7.385174526133748,7.817238404873392,-2.8881180919263993,7.2444067,6.994324,-2.3330708
690,7.07425336999738,7.168186415651705,-3.3839002967868295,6.8420515,7.262208,-2.798573
692,8.33280466125268,6.041678924634172,-1.1614667629949293,7.1440125,7.1008315,-2.4881167
701,7.845222789014485,6.3608834735554485,-1.9662043636613842,8.075223,7.6137114,-2.0432498
706,7.196402520049855,6.667994418986456,-5.800966364212042,7.7173047,6.596749,-2.1961942
708,6.874389620761386,9.075847097094476,-3.3289479489264675,7.5656285,7.6999884,-2.3800254
716,8.491567258250752,5.997121263579823,0.5157747576039877,8.258524,6.523899,-0.57956076
721,6.348791858850463,7.487161089970247,-3.6957637038221676,7.1679373,7.4126763,-2.651538
730,9.840413534320561,9.585864395069162,-3.228101226544235,7.3549223,7.8511505,-3.1277416
745,7.661533723854399,9.637792519944343,-3.675812384321391,8.449801,8.632904,-3.4784667
747,6.531460522458614,8.32984121056562,-3.345968799980032,8.678072,7.905435,-3.2770734
749,8.023860815727991,7.398669423041157,-3.9029542086248292,8.303253,7.66279,-2.6802638
755,8.699587644212368,11.712229128581487,-4.097548984150648,9.864412,8.198162,-3.2113688
756,8.776770543477049,9.031037756186052,-2.03079318027511,9.933241,7.8483634,-2.8004763
774,7.743701353983061,10.328503004300755,-4.630871485174052,9.434239,8.315257,-2.8306127
791,9.818105723960043,6.598157939526569,-2.1279414631206013,9.482629,7.695354,-2.5190954
801,8.32665752855156,6.877606186744777,-3.899919261063388,9.624595,7.717652,-3.5527785
803,9.431298435251014,8.603282139250744,-2.0750413528011933,10.271136,6.5283513,-1.7738132
807,9.548336562009139,8.134503074901597,-3.5882145863850967,8.958018,7.6727824,-3.1759658
813,10.797642957305124,7.46701053201409,-0.9009280421203031,9.677752,6.502704,-1.996465
816,10.331963652367598,8.735749048147904,-4.4947289358744005,8.934506,7.2252936,-3.1246881
817,10.044502385683526,6.559550290187345,-4.986240579013568,9.428477,8.164733,-3.5909479
819,10.900884431011075,10.126955872672946,-3.187038861766208,10.251155,7.4099364,-2.6668391
822,10.849253605570143,7.138962981342914,-4.264327567934622,10.045302,7.236442,-2.5050187
823,9.744192161675523,7.240655842834663,-2.757829216066347,9.2378645,6.2851157,-1.5379623
833,12.178807142005406,6.971324004306155,-3.4095750482567944,9.096411,7.59561,-2.3207204
839,8.045620794211823,6.251780030270874,-1.6957841547655705,8.72034,7.5796857,-2.3963673
842,8.606652192726083,6.438105694427357,-0.0010121307045790617,9.744794,6.9146085,-2.1783445
845,8.291250061356763,9.701115167073361,-3.8022679618021966,9.354005,8.431171,-3.5734591
847,8.638899745450074,9.214263274452083,-3.1074843611314407,8.666104,7.0417533,-2.646033
850,10.022931619707123,7.694629388413514,-1.780512254095159,9.16219,6.810133,-2.6656306
854,8.297834383810386,7.062585871512955,-4.735631389450311,8.964333,7.132223,-3.2270856
858,8.12375871490034,5.288945446624313,-2.914486366745046,7.3884068,6.8274226,-3.7022614
864,9.080705346499236,5.304499046614243,-2.365884350301488,8.337005,6.623221,-3.1767108
875,8.067307970830958,6.118489964181358,-4.345719044936359,7.4736433,6.679677,-3.4575236
877,7.709971261555062,9.153948674618421,-3.7768424859104535,8.362906,7.470517,-4.224614
894,8.122438418780757,7.512710884533396,-2.717461377941034,7.886005,6.825329,-3.7526002
895,6.360782538706842,7.479530550557566,-3.8493735799052327,6.6988254,7.5242853,-4.426755
901,3.0381370142092425,8.92215122759163,-5.162068743784776,7.1928573,7.728202,-4.3084116
905,6.49257801656969,8.22751148291415,-7.272920725900368,7.38032,8.902732,-5.740172
906,7.156593895682196,8.34993711813455,-5.7707784540023095,8.154207,7.653863,-3.8545008
911,9.702190351209527,9.07875892524959,-5.712839922358558,8.530456,9.13006,-4.8142595
914,9.180005501707171,9.270582396412156,-4.306852321557384,8.066629,8.423706,-4.5477743
918,7.129228273284419,7.781452907227239,-5.042014465151668,7.2554207,8.592942,-4.51154
923,6.639902946642267,9.103241800952235,-5.228076906285892,6.6590257,8.69172,-4.8201184
933,8.664582089175903,9.214191601674154,-5.583109598274083,8.212314,9.105835,-4.704651
934,6.349964326900258,9.574424034377484,-9.411646341375324,7.747984,9.090818,-5.2827797
935,6.400086204894853,8.836151426221928,-3.6488884750842225,7.872484,8.947982,-3.8221977
943,9.897491479569165,9.68884055287632,-4.56670676069353,8.734982,10.839563,-5.110425
954,8.029256856211472,9.147178241746376,-2.6009868373951055,8.168723,9.591644,-4.190865
961,10.844436061436635,9.788130101601006,-2.6833259258497657,10.062992,8.978026,-3.1829484
966,11.682219749290702,10.475427245591858,-5.924372384095647,10.190199,10.62397,-4.7846675
973,9.106461472605963,7.161792966524681,-3.843221094142069,9.373265,8.992436,-4.2639093
977,8.929228417482376,6.948852193076008,-1.7742254478521184,9.075173,8.187012,-3.3242006
980,9.721218110550405,6.574607127898304,-5.7354471350338425,9.801549,8.631969,-3.6065354
985,8.856701758648008,9.987098738655005,-4.255124490995761,9.838416,9.478318,-3.5774965
1005,7.745991737174283,10.704030301633633,-6.226712612800949,9.075154,9.512765,-5.928265
1006,7.671082659874786,11.318537547985454,-4.610481493977443,9.2657995,10.309877,-6.1514816
1009,10.064535204568406,10.650548607340518,-7.317307308137658,9.853305,9.159104,-5.2603655
1012,9.985299198708903,6.82011448662799,-6.1995010791041745,9.111296,8.24268,-6.5367694
1025,9.298758702325088,7.2727136383780095,-7.745663775365151,8.588345,7.201257,-5.38442
1038,7.9302384751590385,6.108153129583561,-6.574088711243344,8.438056,7.5028157,-6.267611
1053,8.07781611863338,7.523414434012614,-4.419014679735463,7.206658,7.3352666,-5.0037775
1054,6.430862588865513,7.796332652283859,-4.926426587892547,7.382199,7.156627,-4.7521815
1057,8.84365488038973,6.862097784326789,-3.100252522935389,7.9849324,6.829324,-4.1660953
1062,8.409105331842058,10.1906288293975,-4.280506830626495,8.8401,8.063051,-3.4359303
1068,11.565526354638955,7.066185654991008,-3.8549329381919186,9.241345,8.261163,-4.9301515
1069,8.415658736012864,8.018688608319021,-3.2994459569048322,8.656916,7.895706,-4.639532
1072,9.277362568681912,6.985196088545097,-5.913237362155297,7.903031,7.7559414,-4.664083
1073,8.575503847030262,8.099317127947682,-3.8650700118902104,8.578909,8.217095,-5.0722733
1080,8.286108720729834,8.272109245311805,-3.529107372954592,7.814928,5.846561,-4.575896
1093,7.241608274357934,5.568458118135316,-4.6596823535809255,8.189348,5.8383555,-4.4440527
1106,9.350705942620797,3.5691880246992116,-4.349918288685947,9.825707,5.169833,-3.684343
1107,10.03843004367189,3.2361779570020737,-1.0166064917374973,9.730147,3.1894233,-1.4680908
1109,11.78122002143981,5.618057969584216,-3.360680425804901,11.725128,6.0644712,-4.593728
1110,10.443836376560984,5.461282930818376,-4.783818182900078,11.334523,5.94814,-4.4679475
1114,11.170421526930289,7.976608156649091,-3.30069517995932,10.944831,5.9758434,-4.71376
1115,9.9933512459994,6.9481786795170795,-4.561193378616088,10.350479,6.4382267,-4.5689564
1118,11.251953203592644,5.9938388673957,-4.740704342699937,11.261271,5.836707,-4.430222
1121,10.019225360305862,5.101316726038126,-4.082402867547264,10.762973,5.5040226,-4.1637874
1123,10.676608455860686,8.548251584673405,-2.8263551514910663,9.366202,7.2619824,-3.8510976
1124,7.849785829226358,9.29553584254902,-4.705469571133908,7.712229,7.2821646,-3.3583703
1131,8.638101933806935,7.97368297518038,-3.967369804356239,8.555884,7.5031548,-1.866279
1137,8.509776644343152,7.4026339901632445,-4.6945649817674235,8.633705,7.2306595,-3.0088134
1155,6.115907548927936,6.54604997516143,-1.8035629882443198,8.3150835,7.5081725,-2.0188923
1160,7.815918046691394,8.4801893048172,-2.895459383038137,9.262782,7.2750964,-1.4461273
1162,10.005394043326868,10.564023485004913,-4.054436139921381,9.340776,10.165563,-4.941247
1177,11.766254919246345,8.721594876545433,0.05580145230207889,9.920979,7.9556136,-0.29037607
1179,9.008548577209472,9.044690105280317,-0.7068088411006312,9.411543,8.301129,-0.8435961
1183,9.189554919013403,8.234594606546619,0.2712246450417559,8.650151,8.294296,-1.0466722
1188,9.745293160674704,6.723947401215204,-2.9405289223404676,8.7856,7.957305,-3.7380471
1190,9.910943875871746,7.952221734330138,-0.9257503601784739,8.287939,8.192625,-1.7515436
1194,8.090347702027083,7.145027560858849,-1.544241681544452,8.7161665,7.6724253,-3.01241
1195,6.801336873519334,6.022943281616097,-2.2965726459792286,7.5757976,7.42761,-3.041303
1197,8.65953945110056,6.3195599903335955,-2.882268348491805,8.556891,7.2782416,-2.5487623
1198,8.767550095452348,7.5072098706769355,-2.073209021118127,8.103707,7.0702243,-2.438242
1201,8.386904191655168,8.541618833296832,-2.2210432928454487,8.053452,8.063314,-3.6945908
1205,10.289350577271316,7.484505482089548,-2.7891609310549814,9.0589485,7.5470824,-2.7531514
1211,9.385621630316654,6.093686615076374,-1.9604699944420314,8.31508,7.59561,-1.5515295
1216,8.477399269809016,8.037514324864336,-4.9060818551271135,8.157652,7.967828,-3.5590434
1218,10.310727169202597,8.718592502149367,-3.724909678846818,9.281787,8.293534,-3.6360645
1221,7.61862035677575,7.785185863224425,-2.6019356075883047,8.574895,7.341726,-2.6471827
1225,9.223454939844526,8.517917834323438,-2.7751724853155113,9.066037,7.649622,-2.8728004
1227,9.932213224255225,7.914450738639294,-3.5617835740593136,8.694627,8.069297,-3.2798615
1237,10.390654237133647,8.349324998518618,-2.213721600886309,9.0973,7.9806633,-2.6200674
1239,10.75717398110762,9.1678337050527,-2.039676091151283,8.714917,8.033668,-1.3428551
1240,9.05658426908394,9.55158372896132,-2.8340471045260065,9.35501,8.683105,-2.198459
1242,9.262843115839708,8.995517340565492,-5.183460054953915,8.387765,8.829136,-3.5149848
1248,9.59444383470779,9.743163118310099,-5.391913884257296,9.551328,10.829341,-4.9963026
1254,7.781980908142793,7.982375106954313,-2.8766528897038404,9.236707,7.69108,-2.083934
1257,6.044321330558515,8.10303412371598,-4.086717495400609,7.969383,7.8221674,-2.632816
1266,8.670481876780196,6.434278348294551,-1.151106240696901,7.6076756,7.095439,-2.136366
1269,6.312978008533474,7.570563291315287,-3.575788536183274,8.449753,6.90309,-2.4846342
1271,6.189146924885238,6.565534787144162,-1.7008844574406046,7.873169,7.0147786,-2.020295
1273,8.402287290878176,7.251320921413411,-0.9480134840390539,8.584019,7.7422748,-2.6400921
1274,7.291766657859586,9.583652833507239,-3.1489092443238107,8.312124,8.198005,-3.2865798
1276,6.975101145157355,6.052464903531463,-3.863730591784294,7.5437202,6.4971023,-2.8049886
1279,9.095858419849046,6.751012103277832,-2.566649373464433,7.907425,7.8847837,-3.1803076
1290,7.063489829987051,6.582699673540016,-2.925815583252593,7.1776237,7.389231,-2.7344747
1303,8.487919650593799,8.59760395342994,-5.222848028831071,8.446947,7.8119693,-3.6215444
1304,7.7141991780353365,7.7090481839463445,-6.122284742916134,7.556566,8.524797,-4.788397
1315,9.265663478419263,5.642701867867639,-2.867865275257496,8.723375,7.7831626,-1.8376821
1320,11.454859617105436,8.502108874103776,-4.526428864614996,9.345495,7.33632,-3.4532166
1324,8.730964766367725,6.61165157078279,0.11805840660349265,9.225617,7.2483234,-1.2873031
1338,8.431415844226144,7.893438705806916,-1.4415565085958089,9.2102995,7.6293364,-0.25917065
1342,10.776855361419113,8.904934625332107,-1.7620353455452897,10.631904,8.577019,-1.0099336
1343,10.020149475445887,8.205633726848587,0.5856816280570928,9.573839,8.25355,-0.9228221
1346,10.157499818310562,9.054306739116083,-4.254265814577683,9.407838,8.2147255,-0.9276277
1351,9.353206025825909,8.052043349383537,-3.035593602073481,9.086398,8.090843,-0.876063
1354,12.447457279764002,7.6623517788944575,-3.297508911499913,10.135013,8.698196,-1.5536214
1357,9.564925325649526,10.57410817041547,0.0866271801818845,9.455565,7.787466,-0.38153136
1358,8.606045935600605,9.563784829329153,-0.527834486117619,10.254851,8.072308,-0.6546408
1360,8.722793314803354,7.535016019757001,-1.6757665274580795,8.955857,8.12555,-3.4911606
1364,12.451471819649182,6.795332927758222,-2.027525886602799,10.434284,7.7977805,-2.9570055
1366,10.775803048800558,7.869342600257808,-3.333782549109881,9.614343,8.039132,-4.802334
1367,9.764616969841999,6.361765202391083,-4.75461193032557,9.599137,7.090348,-3.6823194
1376,9.583635930596209,4.755731351214255,-2.240245815395439,8.529386,5.350214,-1.6926552
1380,10.348020601632049,7.435466781985236,-4.348728353515561,10.014781,7.078351,-3.906264
1385,10.711033372115919,7.96152077440655,-5.128452006143489,9.83801,8.1444025,-5.325892
1407,8.693183338694508,7.013049956474102,-2.142956249789956,8.982457,7.2059264,-1.8824745
1415,10.263464083392538,7.0702222921637965,-0.9721395039689196,9.257093,7.5808964,-1.3712001
1416,9.542882820878685,8.814707980465714,-1.8799338364379017,9.872832,8.183692,-2.1911998
1419,10.018448637417352,7.180596917255103,-2.220460084325361,9.185596,8.309319,-2.2500863
1424,6.714587289819251,6.010344296867732,-1.5376373536215302,8.204789,7.6187253,-1.7599506
1433,8.521228650887439,7.143988433698379,-0.7729451811736433,8.980828,8.475372,-2.7034724
1441,8.124575772760723,9.092940083062471,-5.572505191217904,8.547512,9.369177,-4.1311636
1443,8.695766110523314,8.779035303245339,-3.133405132918114,8.760763,8.247094,-2.9513376
1444,10.601200815439242,9.137787038156297,-3.0749403010882728,9.28545,8.094514,-2.5277684
1445,8.432722349009683,7.449626560647358,-5.056204036346498,9.019402,8.898248,-3.7111387
1447,8.064709339982011,7.419613743458369,-4.305872937253461,7.945175,7.8264675,-2.6836941
1448,9.260049818486008,9.2906036731531,-3.479999170050926,9.172186,8.926066,-3.6960645
1449,7.803253165023877,7.001176029260283,-2.439480967583432,8.326838,7.353738,-2.8064952
1450,10.390520544138694,8.72532711210662,-3.057959374311746,9.311498,8.474131,-3.01706
1454,8.529659255235432,9.319841640001359,-3.7886248375596128,8.990686,8.76991,-3.492394
1463,10.539414004690489,7.495975580064627,-4.268187520123948,8.77172,8.41561,-2.9572525
1466,8.772824270295294,7.680898862315205,-4.327074248313148,8.424534,8.811587,-3.61023
1467,7.571672600213563,7.010897861485928,-2.6716479478570547,7.921835,8.387783,-3.195104
1468,8.213149732466782,8.63640846272614,-5.631672924156308,9.033926,8.890442,-3.4139633
1474,10.48821764605879,9.16559900979155,-5.7137173586942085,8.882968,9.296897,-3.8107738
1478,8.176389409203425,10.320291859364072,-4.022322332318851,7.841528,9.018456,-3.8428338
1489,7.426876243159929,10.17742268582164,-3.9710647312815404,6.9805603,9.186046,-2.4708624
1495,6.379914984509695,11.247936728144042,-3.5518439417268715,7.3223505,10.253359,-2.477397
1497,5.444872931445285,9.127361550628796,1.0522831094018432,6.6350446,7.8216305,0.57117623
1505,5.694447977798726,10.364093910076138,-2.0473216666356735,7.2434597,9.991446,-2.048993
