,X0,X1,X2,X0_pred,X1_pred,X2_pred
449,-4.985518684267765,-4.598762166133712,7.62316702063738,-5.8698535,-3.9421558,7.8775454
462,-8.095344297258784,-2.7707067697428416,6.850470665265002,-9.516923,-1.5213215,7.999609
469,-9.077090968054613,-0.35269367189229794,6.256321366029942,-8.316828,-0.79507357,7.2314177
471,-6.02505315821243,-2.3864585359837336,6.966480579429708,-8.108679,-1.352391,8.470387
475,-8.339863975283363,-0.16426804336154077,7.742565575962141,-9.379983,-1.1546748,7.1494355
476,-9.140510110718466,-1.0946995253447331,6.901664015217864,-8.04688,-0.40719867,8.187529
479,-8.419038630363069,1.7580140302929108,10.525013771430116,-8.094259,-0.1614605,8.248733
480,-7.133063755709975,-0.30268145943946845,7.543952512617918,-7.1866627,-0.04229339,7.6967454
481,-9.649890446891641,0.9609871595880285,7.843130727880391,-9.094377,0.36662167,8.009725
483,-11.03499175583742,-0.4076805133393768,7.096098152388823,-8.672467,-1.0177202,7.1972747
501,-7.179028096597135,-2.2418823647095136,8.50788154613775,-8.312355,-1.2424781,7.832113
503,-8.302314602081907,-0.18344943863125596,6.162003038803224,-8.529675,-0.83174217,7.7290688
511,-6.487063055435603,-4.501878657723484,7.575651205946418,-7.6109343,-3.8843627,7.206045
513,-9.228263275191361,-1.5094549918215157,9.024315610037199,-8.681944,-1.5865421,7.5468535
515,-7.829130806540606,-2.6348709503060688,7.95945219419361,-8.079357,-1.3206947,8.365824
524,-5.842622232119412,-0.06571342896052146,9.07335727546247,-7.5873513,-0.76647717,8.312528
525,-8.9267286841919,-1.9063780370609436,8.553066294656416,-9.4511795,-1.1295106,7.9527493
530,-5.164335153364947,-4.317428746139552,7.741339992778406,-7.091315,-2.4119012,7.9703093
531,-8.567566669384048,-2.7659330129556583,6.90191006324917,-7.7709217,-1.820599,7.8408704
535,-7.618444875649732,-0.5163078942371874,8.167035258631728,-7.2879496,-1.0328544,8.200514
537,-9.040260188581374,-1.8699547483179384,6.160297683603142,-8.085803,-1.672045,7.651427
539,-7.161637738880552,-1.7334493051300999,7.250725637396717,-8.023715,-1.6910847,7.645344
540,-7.256637503148195,-2.0520175924938084,8.256602049520753,-6.925834,-0.8216038,8.389746
541,-9.42459330082203,2.525168479329605,9.992627141490479,-7.912367,1.5745873,9.105679
554,-8.02110059317412,-5.500243432585251,7.688331651598649,-6.87616,-4.1738577,7.598296
555,-3.536619974536978,-0.615600554952628,9.276131701794968,-4.062398,-0.32581607,9.247276
557,-9.332990475477088,-1.2335332664243854,7.782170964763124,-7.929076,-1.7850066,7.5100746
559,-7.725782279767872,-1.3624183247437263,8.040748349667943,-7.479664,-1.353791,8.092063
560,-7.278737943847519,-1.33137791797924,8.711545426339534,-7.6534696,-1.4356307,7.9350033
567,-6.567630019316253,-3.453254333519452,8.263912486115032,-6.874222,-2.3850574,8.336712
573,-7.083318889157133,-3.308147770672445,7.394777352025571,-6.821219,-2.287684,8.331969
576,-5.479567932960304,-1.0083002599263762,8.198339933177005,-7.6386833,-1.6940179,7.8255067
577,-5.703120255560956,-0.7013813600636674,8.153494765617182,-6.9986167,-0.994067,8.344035
587,-7.121561286826411,-4.245912687402571,8.291620973649854,-7.754092,-1.6863086,7.803878
588,-5.126053701466762,-2.537587697529332,8.296609622461082,-6.198315,-1.7362236,8.162542
593,-3.786420192056153,-4.497320432795008,8.456484874092247,-5.353839,-3.7814353,8.3058
596,-7.79573492253013,-3.4209173043645524,11.016467805258198,-5.8635607,-1.6458073,9.151647
598,-6.517038274704943,-0.6176808148261871,7.130500087393702,-6.4023733,-1.0607247,8.791422
599,-6.773819703477605,-0.5519250307716256,8.275762136005081,-7.4619465,-1.402939,7.99855
601,-6.32305247808222,-2.705905879492208,7.0919675697902615,-5.8880363,-0.5161775,8.184309
605,-7.153525481762613,-2.1425888041618233,8.266073732965811,-7.433461,-1.3597282,8.033205
621,-4.054670601101591,-1.5144237837712016,10.144189007608041,-6.3242006,-1.0480776,8.804777
624,-6.6511157636701155,-0.40305462510505785,8.968168975337234,-7.0718536,-0.72850126,8.702792
631,-6.275699413836836,0.19181504915585845,7.838212045554496,-6.942493,-0.8037692,8.502397
632,-11.406347159995743,-2.0146184937264944,7.0280823194142155,-8.872407,-3.2113788,8.520436
643,-11.442325949897171,0.325150573138585,9.684104636920802,-9.624983,-1.1109496,8.651791
652,-8.108630431873111,-0.061320551517227484,8.043712696597535,-7.6710196,-0.9192591,9.760623
659,-9.5538991123535,-0.5709801905239268,8.162833872509868,-9.317097,-1.3183545,8.391105
661,-9.075219230356264,-2.2971390475140767,8.135690917342949,-8.872826,-0.98084027,8.768931
670,-6.463782735428339,0.8065721618892229,10.361193610215796,-8.086589,-1.3430701,8.927435
671,-11.343950314809966,1.1470649505815596,8.164872314999764,-11.154281,1.6281531,9.814422
675,-9.969315890396949,-1.0844750468890108,9.272938470602638,-8.670994,-0.27326092,9.5588665
681,-9.328468105255363,-0.8057383156968287,8.190201666970097,-7.419673,-1.1263065,10.063607
689,-10.166125247818828,-2.472262092948805,9.830995144304152,-9.107012,-1.2909855,8.373131
694,-8.69222612870134,-1.4933244204004885,9.522418963071878,-7.944735,-2.9506261,8.743558
699,-7.490893918728666,-2.1357477216468297,9.38167442663227,-9.138661,-1.3213526,8.887577
700,-7.818353325524292,-0.3593794480146203,8.162044068682027,-8.620709,-1.6855571,9.221275
709,-7.1832034675782985,-0.6029118856098978,5.532383772437958,-7.6589885,-0.99420273,7.1694555
727,-5.876634948310133,-3.461436301018531,7.235295598822674,-7.772948,-2.275612,7.7251005
736,-8.789126311365244,-0.6440927052144637,8.5207295262528,-7.846513,-0.39292213,7.712164
747,-7.9228833067941595,-2.0890280036652937,6.172757240378106,-7.3270526,-2.0493104,7.6272044
749,-11.1712400571748,2.1211133409739897,7.144292014500865,-8.982031,2.2248542,8.619276
772,-4.817404398565598,-2.2583547790826604,6.635218559330487,-5.0968304,-4.415414,7.82459
773,-7.736130015936951,-1.1709641835121807,8.295695169409507,-7.6486983,-0.9787656,7.8769727
779,-8.673445457000813,-1.2305618268078045,6.169097725432196,-7.310504,-0.9810237,8.124325
782,-10.439037516976375,-2.294417006703347,7.19410485831088,-8.620723,-1.7010674,7.240764
783,-7.238916995383732,-3.1216109305218036,6.290288737299457,-8.188693,-3.7644036,6.7474413
788,-7.481950630629403,-1.3599062878039858,6.902664096657905,-8.673981,-1.773211,7.213712
794,-6.712529108308022,-2.0389407090332172,5.962722022529658,-8.528184,-2.550215,7.6984963
799,-9.263654344039523,-1.3619894290597396,7.787289940223036,-7.7725544,-2.6195173,8.335913
815,-8.66404153529355,-2.3183215246281312,7.26830238333645,-9.245518,-2.0677898,7.5030465
818,-9.078385785955119,-2.229922465402733,8.005385688211954,-8.322166,-1.2117499,8.135649
828,-8.553297001054737,-2.3825976380307496,9.319218171686039,-8.913316,-0.22921039,9.099109
838,-6.422765073335793,-1.768388551417024,7.069373878927377,-7.380395,-2.2553704,8.63885
840,-7.2087179326612505,-0.15015238603414618,6.572680874151196,-8.088383,-1.4922025,8.275414
844,-10.663391090611764,-1.192755123882294,9.011545530866938,-8.876936,-1.9882503,7.365074
845,-6.300516957033429,-0.6456937716825022,6.640059197958824,-8.440114,-1.7124188,8.010726
848,-8.762718979658539,-0.07823512373107722,9.086200769753928,-8.852251,-2.4512954,7.554781
849,-7.759776146107569,-1.8775820596221628,8.576156982499258,-8.344643,-2.4857397,7.959043
851,-9.26512924954543,-3.271212822553352,4.952524228560694,-8.254594,-3.459082,7.434059
864,-7.123149336653683,-1.4535042377099436,9.685832930378576,-7.132521,-2.3389995,10.42
866,-8.983589284749613,-2.8533251691436052,9.13393645767773,-8.9483,-2.6411183,8.687518
867,-7.699213035722868,-3.165825726370391,8.790399350589565,-9.007543,-2.8422897,9.699962
869,-10.4134949784379,-5.374181644815687,8.175233914646638,-11.0008545,-4.1905804,8.983049
871,-10.235655134948349,-1.449807726878177,10.116774874955784,-8.281421,-2.5611327,9.552416
873,-6.473433410800602,-3.6539632956348678,9.063159823997081,-6.6296916,-3.2181606,9.725053
887,-7.915815176887071,-1.3440607376974645,9.017214568826212,-5.7976356,-1.1317178,9.7837925
891,-8.38403437273629,-2.5035468723211105,10.133262521225749,-7.5168266,-3.0657763,9.593256
893,-7.663322286069636,-4.301350849672157,9.371234987764002,-7.8986607,-3.4365582,9.783537
895,-9.432725188611487,-1.714405335306153,8.914104708140295,-7.979344,-1.8407172,9.95531
896,-7.474153211235994,-3.9735306370588774,8.120402611727194,-7.1543474,-2.627216,10.129024
899,-4.78297275157329,-4.063026873217941,8.681970525183667,-7.6169314,-2.3787982,9.891691
901,-6.151983251799247,-3.1006064459452887,9.474569520090071,-7.84702,-3.355125,9.376744
909,-7.297582160610806,0.9409787120371159,8.392995716295694,-8.35285,0.09034489,7.7333255
910,-9.046164124194794,-2.290583009777425,7.341211990997248,-8.217559,-2.1093113,7.0283527
912,-9.768514357955137,-2.407579084024256,7.68708888433142,-7.8176427,-1.8100884,7.264279
918,-7.295429313769623,-1.5785335879101257,8.81618914393706,-6.674723,-1.9844153,7.7597704
934,-7.617583382065584,-2.7394066570011426,8.292647087103482,-7.8771696,-2.4079664,6.8333
937,-7.441795269814923,-3.8314896481999297,8.30374468859182,-7.947851,-1.759003,6.875274
940,-8.336666716732267,-1.2734239555463787,9.13058057107133,-8.110384,-1.5110012,7.759363
942,-8.008074536367598,-0.3770897293945531,6.282301414888555,-8.102076,-2.2018392,7.1150994
947,-10.602733109603184,-1.0770037997811994,8.640632699322946,-7.999574,-1.8179568,7.173643
948,-8.382692618662901,-3.2153482213482643,6.975602928865739,-7.4810696,-2.538018,7.612536
954,-8.043809471018522,-3.317622597801299,7.388450501094852,-6.347094,-1.9362369,8.094315
958,-8.526521634119888,-0.4817224676138498,8.276321264457945,-8.238254,0.19498828,7.92809
960,-5.307450384984073,-2.233981345224515,6.8923879855498305,-4.434697,-4.4776545,7.200642
961,-7.4960645686247345,-1.3758733215819787,7.2973246858220335,-7.433364,-1.7127278,7.47519
966,-5.584808821118938,-1.003199814766945,5.388920870324984,-7.0578737,-1.3342155,7.6103354
968,-6.226657429195914,-2.1397202560911186,8.071159932178327,-6.6881247,-2.31713,7.9116716
982,-6.836866704150496,-0.5298182176762254,7.9465572126493,-6.5995765,-0.9424859,7.2006125
986,-8.201766962021514,-1.6943387856833223,5.129289069201491,-7.766884,-1.5290906,7.1785855
987,-7.502003460749407,-1.2749197260327747,7.292463351546707,-6.8061066,-1.7925272,7.998622
989,-6.2183452854308126,-5.544976048365173,7.157705795987842,-6.5701604,-5.511538,6.69346
1002,-6.7943789579403955,-4.132396038816081,6.807919937118382,-6.0538945,-4.469316,7.4570255
1004,-5.470389517262486,-0.15828334002479064,7.895757951039251,-6.905687,-1.4067347,8.288258
1014,-8.394084785351598,1.2243464350222601,9.400079920756545,-8.424088,0.32788077,8.584154
1015,-5.96922248701082,-2.1045630688857777,8.920427804279408,-7.265391,-2.2532542,7.688254
1016,-7.046419829936066,-0.9541618366956095,9.102329319132329,-7.2681184,-0.8831752,8.239248
1020,-9.481952154852452,-0.16778764848943922,7.046918008172586,-8.263289,0.34474874,8.123118
1024,-6.883169837557407,-1.3933953527264547,8.36260989439694,-7.523035,-1.785329,7.6968956
1029,-5.667583166302025,-3.6739928862003666,8.426357499036726,-4.434298,-4.645337,7.5412173
1032,-10.998565354534469,-4.314141720030502,6.343190064937149,-9.830289,-3.664575,7.354237
1040,-8.93972340707854,0.09905263088117156,7.9967663721431945,-7.718714,-2.1963758,7.068698
1044,-9.240721441485487,-2.4335760744234753,6.7334498816535895,-8.403489,-0.62989086,7.7996325
1050,-7.34073526654902,-4.310752582574644,7.32202371071615,-7.736209,-3.467191,6.877748
1051,-8.503383511094427,0.012040964250941893,8.386731557509837,-8.067622,0.08125045,8.206921
1054,-7.012636999197652,-2.701535024099445,8.556985751233569,-6.9668617,-1.5609057,8.3937235
1058,-6.98166785052408,-0.8871156207189556,7.118680244300396,-7.867067,-2.0570703,7.409892
1061,-9.836111323337619,1.957203962128225,8.782949951357313,-8.127895,1.1680831,8.394642
1063,-5.9467439683902,-2.133757858905119,8.63073122940289,-6.639682,-1.5880679,8.060215
1064,-6.525601902531349,0.3305435008097194,8.382879372885169,-6.4976964,-1.5424589,8.139161
1069,-6.521954294787188,-1.4042160508282542,7.226571355949731,-6.686524,-1.6458403,8.136578
1073,-7.346481076658443,-1.600162040130677,7.955664907479249,-7.1148186,-1.3677752,8.238168
1084,-4.977013709464472,-1.2148577475235962,7.984840108874162,-7.015668,-2.5046043,7.7965155
1085,-8.684352516825586,-2.603487962198516,5.766739044672624,-7.8883395,-2.1482165,7.0665326
1087,-4.120146925779942,-2.558733921290547,9.319446864616722,-7.4430876,-2.299987,7.6373477
1091,-8.015525598698874,0.9242604122766398,10.630779700789184,-9.546366,1.558202,9.511308
1108,-7.086154047956335,-7.297214583242502,9.420462926023689,-6.695078,-6.0124397,8.17791
1109,-8.479385813524212,-1.0438629846375405,8.953726594559521,-8.653748,-1.6974522,8.506716
1110,-9.772098056158267,-2.79831093329023,7.768799397803094,-8.1174135,-1.9962972,8.792136
1117,-9.651446602042808,-3.7902048620573456,9.084056205251274,-8.857684,-3.0589924,8.456799
1119,-9.238102394198984,-4.598772562239613,8.349073049119534,-8.854487,-3.277163,8.280509
1122,-7.499010044721871,-0.43881324467989635,7.944990387552784,-8.51234,-2.3743212,8.561
1125,-9.245620272687844,-2.2638927015573818,6.599028062143454,-9.425495,-2.5493011,8.17738
1128,-8.556627552741633,-3.3167766178923848,8.360201351815677,-9.434792,-2.8323498,7.99002
1129,-10.603704328162726,-0.6579045328315597,8.907092959862558,-9.298478,-2.522557,7.995639
1139,-10.027378081144015,-2.737173168496298,9.212146281762708,-9.163079,-2.498364,7.9917474
1140,-9.952719966072623,-1.01789134195333,7.311742498909207,-9.640537,-2.598336,8.215912
1144,-6.6385267479102446,-1.5750966502516297,10.005515070055958,-7.640491,-2.0893981,9.271076
1154,-9.415652321815779,-1.2815251110614407,7.8591559315836,-9.223193,-2.2072287,7.716726
1157,-7.51091058049541,-1.9693184163595772,6.7404730694539055,-8.670612,-2.863743,8.410547
1162,-9.982475230755252,-0.7386365925009121,8.748354997532228,-8.637358,-1.6747355,8.813839
1163,-9.871222610726308,-1.7977763528305275,8.356718044849451,-8.124371,-2.1991065,9.236901
1165,-9.278448751166467,-3.8427967445481306,9.931121547964407,-8.695825,-3.0232866,8.648731
1166,-10.938590703099102,-2.324052371958272,8.573936868916206,-9.712796,-2.5223308,7.945371
1169,-6.8688237262127165,-2.155184541825675,7.285895339639731,-8.083015,-1.9052888,9.125218
1174,-7.78057209694746,-1.242828903121135,8.904410167435525,-8.772567,-2.2508917,8.391147
1177,-12.928781905054763,-3.1023029384485517,7.395602506115831,-9.387253,-2.518852,8.047345
1179,-8.533675811877696,-3.2514069478905494,8.225402951169132,-8.733045,-2.840608,8.501344
1180,-9.352820407223886,-2.6060034445487257,8.131163360533833,-9.53901,-2.6700594,8.077539
1184,-8.52963587753238,-3.6311333912263946,7.1011125833803845,-9.225483,-2.8611898,8.901914
1192,-11.012750513385026,-1.8950022094274823,7.476622041457355,-9.247344,-2.5346072,8.01757
1199,-7.073766415083331,-1.8404371563362292,7.601545067260312,-8.587128,-2.917156,8.500626
1207,-8.94774072199937,-0.9838198874220684,9.337399676809833,-9.341782,-1.880987,8.484722
1210,-6.670368822130671,-2.3983114354106574,10.701308707002081,-8.622615,-1.1133206,8.884611
1213,-9.241487289964589,-2.333046940940901,7.937099594815814,-8.059478,-2.8276124,9.031762
1216,-7.087284475936088,-3.9194110636062676,8.402783295869224,-8.539917,-2.752027,8.094604
1236,-7.562537126596139,-2.8112662535778608,9.636615904744026,-8.542405,-2.4937522,8.680014
1238,-7.077825044744261,-2.7964142727975188,10.51538719688838,-8.883582,-2.2513225,8.888023
1241,-5.935199708965249,-3.1995459234398567,9.74539026108441,-6.556523,-3.2180603,9.141867
1244,-8.459563720404587,-1.7523961022476509,7.984175297076013,-7.466027,-2.7818644,8.803345
1251,-8.022052794866251,-1.6295836414117306,11.635063069064007,-6.6412106,-3.348792,9.548062
1260,-7.752829001728809,-2.9106471088418338,8.26895284268492,-7.904299,-3.5129678,9.47738
1261,-8.93634698329611,-1.5249528180662026,8.764421051645497,-8.425612,-3.3017235,8.3947315
1262,-6.63170585356666,-3.1188667265236156,8.179632845298448,-6.742449,-3.4009902,9.588496
1266,-7.803119403719088,-1.367058489316165,7.940990262629541,-7.045546,-3.1931438,10.046415
1276,-9.798632340749863,-4.313493396196144,6.513737858192493,-8.004744,-3.4798155,7.8257804
1283,-9.306958028991927,-2.2628830470042116,7.626730759464781,-8.053784,-3.1295974,7.8320827
1291,-6.152629577876325,-2.2196153400357845,6.999748077785296,-8.0809,-3.1041217,7.8958974
1299,-6.896690832876403,-3.2778440263315165,7.454752001567609,-8.001587,-3.7708695,7.5156026
1301,-8.279216969541114,-2.3442957323181464,8.841596810096156,-8.938418,-1.4665405,8.179517
1307,-7.8473569348834324,-2.112766777855024,9.160328987912164,-7.621385,-2.895811,8.247717
1311,-8.471018640088529,-3.81838104130625,8.459351948062206,-7.852492,-4.0285153,7.672857
1314,-8.682055469360476,-3.7015690428099997,5.596375320122431,-8.769636,-3.3174334,7.3988214
1316,-6.82946685115851,-2.1233934535936223,10.07806928132114,-7.1208305,-2.7075074,8.561731
1317,-4.773183765899674,-4.036538543870384,6.9737387444351295,-7.498324,-4.395036,7.666843
1321,-6.831188052637388,-1.0093607854479687,7.959618289576146,-6.8727555,-2.6852868,8.928624
1327,-6.347198022545617,-2.346669427747109,9.262817420020944,-7.0437226,-2.9775746,8.561159
1328,-8.181002627682256,-3.633714387113233,7.8074053921837026,-8.213128,-3.6267858,7.7723045
1336,-7.971299347777724,-2.1502039656320466,7.311800092426447,-8.295606,-2.9538724,7.38202
1345,-8.476050432227192,-2.633279205154925,6.7026833002376085,-8.908362,-3.0203915,7.391391
1347,-6.7151789474244294,-1.7899319523948984,7.652241526741019,-7.99266,-3.764907,7.8549695
1349,-8.455102767503847,-1.9660871456723612,6.7497733636312445,-7.6892166,-3.9311,7.796774
1356,-8.309127053127883,-5.708951514771643,8.305767109986164,-8.198595,-3.8658297,8.642823
1365,-6.195580875664494,-3.8097530000479076,8.42009459993086,-7.925377,-3.6062894,7.9430275
1367,-8.65931063826456,-4.64209084200559,8.164437806559414,-8.394961,-2.538715,7.7609677
1371,-8.540643075675229,-0.9228073885844252,7.880017287835224,-7.9290395,-3.5859406,7.918213
1373,-7.08582849976896,-4.445076646136597,8.844371927372416,-8.10664,-3.5874572,7.8520103
1377,-7.966135157421365,-3.755445053393996,6.853743350379889,-7.12197,-4.7823863,7.23345
1380,-8.227746713857147,-2.319361037068023,9.662270310070264,-8.544839,-3.126597,7.2927346
1382,-7.532694809843154,-4.834391032473713,8.118304405274607,-8.0578165,-4.606088,7.180673
1385,-7.032760690705468,-2.6096748011982274,8.584669199076801,-8.412392,-3.4133682,7.648336
1387,-8.526376964246815,-2.180958779639699,7.394139745186492,-8.993634,-3.148235,7.2906127
